"","year","month","plot","point","N.N","temperature_C","volumetric_water_content","chamber_height","flux"
"1779",9,6,4,2.1,561,23.6,28,5.1,5.736842105
"1780",9,6,4,2.2,568,23.6,28,5.1,0.245454545
"1781",9,6,4,2.3,500,23.6,28,5.1,0.254545455
"1782",9,6,4,3.1,502,23.3,11,2.93,0.41509434
"1783",9,6,4,3.2,512,23.3,11,2.93,0.435643564
"1784",9,6,4,3.3,573,23.3,11,2.93,0.309090909
"1785",9,6,4,4.1,494,23,6,3,0.363636364
"1786",9,6,4,4.2,478,23,6,3,0.372727273
"1787",9,6,4,4.3,466,23,6,3,0.372727273
"1788",9,6,4,5.1,499,23.1,8,3.17,0.236363636
"1789",9,6,4,5.2,488,23.1,8,3.17,0.218181818
"1790",9,6,4,5.3,480,23.1,8,3.17,0.218181818
"1791",9,6,4,6.1,540,23.6,9,2.5,0.558441558
"1792",9,6,4,6.2,478,23.6,9,2.5,0.530864198
"1793",9,6,4,6.3,478,23.6,9,2.5,0.597222222
"1794",9,6,4,7.1,513,23.6,22,4.67,0.625
"1795",9,6,4,7.2,503,23.6,22,4.67,0.611111111
"1796",9,6,4,7.3,486,23.6,22,4.67,0.641791045
"1797",9,6,4,8.1,470,23.4,13,2.8,0.689655172
"1798",9,6,4,8.2,490,23.4,13,2.8,0.9375
"1799",9,6,4,8.3,491,23.4,13,2.8,0.8125
"1800",9,6,4,9.1,474,23.6,12,2.4,0.571428571
"1801",9,6,4,9.2,467,23.6,12,2.4,0.583333333
"1802",9,6,4,9.3,483,23.6,12,2.4,0.597222222
"1803",9,6,4,10.1,580,23.7,9,3.47,0.512195122
"1804",9,6,4,10.2,501,23.7,9,3.47,0.545454545
"1805",9,6,4,10.3,525,23.7,9,3.47,0.532467532
"1806",9,6,4,11.1,541,23.8,10,3.27,0.494505495
"1807",9,6,4,11.2,511,23.8,10,3.27,0.545454545
"1808",9,6,4,11.3,473,23.8,10,3.27,0.536585366
"1809",9,6,4,12.1,630,23.5,9,5.23,0.489583333
"1810",9,6,4,12.2,558,23.5,9,5.23,0.445544554
"1811",9,6,4,12.3,479,23.5,9,5.23,0.494505495
"1812",9,6,4,13.1,538,23.8,9,2.5,0.811320755
"1813",9,6,4,13.2,499,23.8,9,2.5,1
"1814",9,6,4,13.3,666,23.8,9,2.5,0.854166667
"1815",9,6,4,14.1,717,23.7,9,3.53,0.611940299
"1816",9,6,4,14.2,455,23.7,9,3.53,0.661290323
"1817",9,6,4,14.3,479,23.7,9,3.53,0.682539683
"1818",9,6,4,15.1,585,23.7,9,3.13,0.418181818
"1819",9,6,4,15.2,490,23.7,9,3.13,0.458333333
"1820",9,6,4,15.3,536,23.7,9,3.13,0.458333333
"1821",9,6,4,16.1,480,24,6,4.5,0.597222222
"1822",9,6,4,16.2,475,24,6,4.5,0.677419355
"1823",9,6,4,16.3,462,24,6,4.5,0.661290323
"1824",9,6,4,17.1,489,23.8,6,3.93,0.505494505
"1825",9,6,4,17.2,539,23.8,6,3.93,0.571428571
"1826",9,6,4,17.3,505,23.8,6,3.93,0.545454545
"1827",9,6,4,18.1,540,23.9,6,2.13,0.9375
"1828",9,6,4,18.2,462,23.9,6,2.13,0.775862069
"1829",9,6,4,18.3,471,23.9,6,2.13,0.844827586
"1830",9,6,4,19.1,432,24.4,11,1.93,0.682539683
"1831",9,6,4,19.2,446,24.4,11,1.93,0.8125
"1832",9,6,4,19.3,446,24.4,11,1.93,0.74137931
"1833",9,6,4,20.1,543,23.7,7,2.8,0.363636364
"1834",9,6,4,20.2,498,23.7,7,2.8,0.345454545
"1835",9,6,4,20.3,490,23.7,7,2.8,0.345454545
"1836",9,6,4,21.1,478,24,6,1.93,0.656716418
"1837",9,6,4,21.2,462,24,6,1.93,0.677419355
"1838",9,6,4,21.3,459,24,6,1.93,0.754716981
"1839",9,6,4,23.1,577,23.8,7,3.8,0.424528302
"1840",9,6,4,23.2,444,23.8,7,3.8,0.458333333
"1841",9,6,4,23.3,450,23.8,7,3.8,0.445544554
"1842",9,6,4,24.1,461,24,6,4.5,0.569444444
"1843",9,6,4,24.2,460,24,6,4.5,0.532467532
"1844",9,6,4,24.3,456,24,6,4.5,0.512195122
"1845",9,6,4,25.1,455,24.1,10,4.23,0.511627907
"1846",9,6,4,25.2,467,24.1,10,4.23,0.545454545
"1847",9,6,4,25.3,485,24.1,10,4.23,NA
"1848",9,7,3,1.1,519,25,39,4.5,0.656716418
"1849",9,7,3,1.2,534,25,39,4.5,0.895833333
"1850",9,7,3,1.3,519,25,39,4.5,0.9375
"1851",9,7,3,2.1,495,25,45,4.5,0.761904762
"1852",9,7,3,2.2,501,25,45,4.5,0.924528302
"1853",9,7,3,2.3,484,25,45,4.5,0.965517241
"1854",9,7,3,3.1,491,25,41,4,0.548780488
"1855",9,7,3,3.2,488,25,41,4,1
"1856",9,7,3,3.3,490,25,41,4,1
"1857",9,7,3,4.1,498,25,47,4.7,0.218181818
"1858",9,7,3,4.2,493,25,47,4.7,0.2
"1859",9,7,3,4.3,500,25,47,4.7,0.209090909
"1860",9,7,3,5.1,600,25,36,4.7,0.597560976
"1861",9,7,3,5.2,507,25,36,4.7,1.206896552
"1862",9,7,3,5.3,557,25,36,4.7,1.310344828
"1863",9,7,3,6.1,538,25,36,5.3,0.372727273
"1864",9,7,3,6.2,501,25,36,5.3,0.409090909
"1865",9,7,3,6.3,502,25,36,5.3,0.390909091
"1866",9,7,3,7.1,498,25,29,5.3,0.833333333
"1867",9,7,3,7.2,485,25,29,5.3,0.791666667
"1868",9,7,3,7.3,484,25,29,5.3,0.811320755
"1869",9,7,3,8.1,513,25,31,2.3,0.837209302
"1870",9,7,3,8.2,531,25,31,2.3,0.875
"1871",9,7,3,8.3,548,25,31,2.3,0.867924528
"1872",9,7,3,9.1,491,25,35,4.9,0.546511628
"1873",9,7,3,9.2,483,25,35,4.9,0.584415584
"1874",9,7,3,9.3,515,25,35,4.9,0.625
"1875",9,7,3,10.1,461,25,36,3.1,0.109090909
"1876",9,7,3,10.2,480,25,36,3.1,0.109090909
"1877",9,7,3,10.3,474,25,36,3.1,0.109090909
"1878",9,7,3,11.1,553,25,30,5.3,0.652777778
"1879",9,7,3,11.2,710,25,30,5.3,0.775862069
"1880",9,7,3,11.3,580,25,30,5.3,1
"1881",9,7,3,12.1,456,25,48,3.5,0.090909091
"1882",9,7,3,12.2,453,25,48,3.5,0.104166667
"1883",9,7,3,12.3,478,25,48,3.5,0.1
"1884",9,7,3,13.1,456,25,41,3.7,0.190909091
"1885",9,7,3,13.2,439,25,41,3.7,0.172727273
"1886",9,7,3,13.3,447,25,41,3.7,0.172727273
"1887",9,7,3,14.1,486,25,33,5.8,0.584415584
"1888",9,7,3,14.2,467,25,33,5.8,0.724137931
"1889",9,7,3,14.3,453,25,33,5.8,0.686567164
"1890",9,7,3,15.1,525,25,41,4.5,0.585365854
"1891",9,7,3,15.2,513,25,41,4.5,0.641791045
"1892",9,7,3,15.3,461,25,41,4.5,0.677419355
"1893",9,7,3,16.1,490,25,28,3.3,0.811320755
"1894",9,7,3,16.2,523,25,28,3.3,1
"1895",9,7,3,16.3,468,25,28,3.3,1.179487179
"1896",9,7,3,17.1,465,25,35,6,0.390909091
"1897",9,7,3,17.2,489,25,35,6,0.46875
"1898",9,7,3,17.3,539,25,35,6,0.452830189
"1899",9,7,3,18.1,495,25,16,3.1,0.701492537
"1900",9,7,3,18.2,447,25,16,3.1,0.741935484
"1901",9,7,3,18.3,475,25,16,3.1,0.71641791
"1902",9,7,3,19.1,440,25,12,2,0.181818182
"1903",9,7,3,19.2,409,25,12,2,0.190909091
"1904",9,7,3,19.3,441,25,12,2,0.190909091
"1905",9,7,3,20.1,448,25,25,3.3,0.686567164
"1906",9,7,3,20.2,447,25,25,3.3,0.791666667
"1907",9,7,3,20.3,488,25,25,3.3,0.754716981
"1908",9,7,3,21.1,462,25,35,3.3,0.611111111
"1909",9,7,3,21.2,552,25,35,3.3,0.597222222
"1910",9,7,3,21.3,443,25,35,3.3,0.754716981
"1911",9,7,3,22.1,458,25,35,12.7,0.445544554
"1912",9,7,3,22.2,479,25,35,12.7,0.425742574
"1913",9,7,3,22.3,481,25,35,12.7,0.447916667
"1914",9,7,3,23.1,449,25,23,5.8,0.666666667
"1915",9,7,3,23.2,449,25,23,5.8,0.958333333
"1916",9,7,3,23.3,446,25,23,5.8,0.854166667
"1917",9,7,3,24.1,446,25,18,7.7,0.571428571
"1918",9,7,3,24.2,433,25,18,7.7,0.770833333
"1919",9,7,3,24.3,441,25,18,7.7,0.770833333
"1920",9,7,3,25.1,596,25,20,3.9,0.625
"1921",9,7,3,25.2,569,25,20,3.9,0.849056604
"1922",9,7,3,25.3,455,25,20,3.9,1.020833333
"1923",9,7,4,1.1,557,23,10,3.5,0.443396226
"1924",9,7,4,1.2,472,23,10,3.5,0.505494505
"1925",9,7,4,1.3,459,23,10,3.5,0.489583333
"1926",9,7,4,2.1,460,23.4,28,4.83,0.4
"1927",9,7,4,2.2,463,23.4,28,4.83,0.336363636
"1928",9,7,4,2.3,447,23.4,28,4.83,0.336363636
"1929",9,7,4,3.1,588,23.1,11,3.03,0.38961039
"1930",9,7,4,3.2,536,23.1,11,3.03,0.390909091
"1931",9,7,4,3.3,489,23.1,11,3.03,0.366336634
"1932",9,7,4,4.1,451,22.7,7,3.33,0.352380952
"1933",9,7,4,4.2,458,22.7,7,3.33,0.372727273
"1934",9,7,4,4.3,442,22.7,7,3.33,0.327272727
"1935",9,7,4,5.1,545,22.9,8,3.47,0.333333333
"1936",9,7,4,5.2,429,22.9,8,3.47,0.238095238
"1937",9,7,4,5.3,474,22.9,8,3.47,0.2
"1938",9,7,4,6.1,458,23.4,10,2.3,0.761904762
"1939",9,7,4,6.2,632,23.4,10,2.3,0.597402597
"1940",9,7,4,6.3,470,23.4,10,2.3,0.720588235
"1941",9,7,4,7.1,489,23.4,17,4.73,0.479166667
"1942",9,7,4,7.2,460,23.4,17,4.73,0.548780488
"1943",9,7,4,8.1,470,23.2,13,2.83,0.924528302
"1944",9,7,4,8.2,472,23.2,13,2.83,0.905660377
"1945",9,7,4,8.3,481,23.2,13,2.83,1.020833333
"1946",9,7,4,9.1,455,23.3,12,3.27,0.489130435
"1947",9,7,4,9.2,460,23.3,12,3.27,0.536585366
"1948",9,7,4,9.3,438,23.3,12,3.27,0.636363636
"1949",9,7,4,10.1,490,23.5,13,3.3,0.452830189
"1950",9,7,4,10.2,504,23.5,13,3.3,0.433962264
"1951",9,7,4,10.3,476,23.5,13,3.3,0.5
"1952",9,7,4,11.1,451,23.5,7,3.27,0.597402597
"1953",9,7,4,11.2,506,23.5,7,3.27,0.532608696
"1954",9,7,4,11.3,466,23.5,7,3.27,0.56097561
"1955",9,7,4,12.1,647,23.2,7,5.77,0.362637363
"1956",9,7,4,12.2,456,23.2,7,5.77,0.5
"1957",9,7,4,12.2,436,23.2,7,5.77,0.511627907
"1958",9,7,4,12.3,454,23.2,7,5.77,0.425742574
"1959",9,7,4,13.1,480,23.5,9,4.1,0.56043956
"1960",9,7,4,13.2,468,23.5,9,4.1,0.611940299
"1961",9,7,4,13.3,456,23.5,9,4.1,0.793103448
"1962",9,7,4,14.1,495,23.4,7,3.13,0.623376623
"1963",9,7,4,14.2,464,23.4,7,3.13,0.810344828
"1964",9,7,4,14.3,493,23.4,7,3.13,0.609756098
"1965",9,7,4,15.1,438,23.5,8,2.77,0.363636364
"1966",9,7,4,15.2,465,23.5,8,2.77,0.354545455
"1967",9,7,4,15.3,434,23.5,8,2.77,0.347826087
"1968",9,7,4,16.1,462,23.6,5,4.4,0.75862069
"1969",9,7,4,16.2,543,23.6,5,4.4,0.825396825
"1970",9,7,4,16.3,444,23.6,5,4.4,0.777777778
"1971",9,7,4,17.1,481,23.6,5,4,0.455445545
"1972",9,7,4,17.2,510,23.6,5,4,0.41509434
"1973",9,7,4,17.3,476,23.6,5,4,0.551724138
"1974",9,7,4,18.1,434,23.6,7,2.8,0.666666667
"1975",9,7,4,18.2,432,23.6,7,2.8,0.638888889
"1976",9,7,4,18.3,416,23.6,7,2.8,0.80952381
"1977",9,7,4,19.1,536,24.1,8,2,1.041666667
"1978",9,7,4,19.2,586,24.1,8,2,0.825396825
"1979",9,7,4,19.3,471,24.1,8,2,0.841269841
"1980",9,7,4,20.1,440,23.5,7,4.27,0.345454545
"1981",9,7,4,20.2,415,23.5,7,4.27,0.342857143
"1982",9,7,4,20.3,585,23.5,7,4.27,0.3
"1983",9,7,4,21.1,461,23.9,8,1.97,0.777777778
"1984",9,7,4,21.2,456,23.9,8,1.97,0.691176471
"1985",9,7,4,21.3,471,23.9,8,1.97,0.680555556
"1986",9,7,4,22.1,435,23.9,7,5.03,0.849056604
"1987",9,7,4,22.2,437,23.9,7,5.03,0.724137931
"1988",9,7,4,22.3,433,23.9,7,5.03,0.838235294
"1989",9,7,4,23.1,444,23.8,6,4.33,0.505747126
"1990",9,7,4,23.2,442,23.8,6,4.33,0.510416667
"1991",9,7,4,23.3,424,23.8,6,4.33,0.458333333
"1992",9,7,4,24.1,499,23.9,6,4.93,0.631578947
"1993",9,7,4,24.2,542,23.9,6,4.93,0.584415584
"1994",9,7,4,24.3,454,23.9,6,4.93,0.666666667
"1995",9,7,4,25.1,435,24.4,9,4.33,0.761904762
"1996",9,7,4,25.2,558,24.4,9,4.33,0.609195402
"1997",9,7,4,25.3,420,24.4,9,4.33,0.793103448
"1998",9,10,3,1.1,525,24.7,30,4.07,0.930232558
"1999",9,10,3,2.1,493,24.5,34,4.33,1.068181818
"2000",9,10,3,3.1,620,25,19,4.5,1.104166667
"2001",9,10,3,4.1,440,24.8,39,5.1,0.345454545
"2002",9,10,3,5.1,502,24.6,24,4.8,1
"2003",9,10,3,6.1,595,25,23,4.93,0.409090909
"2004",9,10,3,7.1,576,25,17,4.67,0.74137931
"2005",9,10,3,8.1,692,25.1,24,2.33,0.793103448
"2006",9,10,3,9.1,559,25,27,5.03,0.558441558
"2007",9,10,3,10.1,541,24.9,29,3.73,0.254545455
"2008",9,10,3,11.1,490,25.4,14,5.8,0.979166667
"2009",9,10,3,12.1,542,24.9,39,3.77,0.558441558
"2010",9,10,3,13.1,498,25,36,3.73,0.625
"2011",9,10,3,14.1,618,25.6,16,4.3,0.833333333
"2012",9,10,3,15.1,533,26.2,20,4.23,0.677419355
"2013",9,10,3,16.1,513,26.4,12,4,1.205128205
"2014",9,10,3,17.1,470,26.3,30,6.37,0.793103448
"2015",9,10,3,18.1,470,25.7,9,3.4,0.953488372
"2016",9,10,3,19.1,450,26.3,6,2.13,0.372727273
"2017",9,10,3,20.1,472,26.9,22,3.23,0.976744186
"2018",9,10,3,21.1,502,26,28,2.8,0.833333333
"2019",9,10,3,22.1,445,26.8,27,3.83,0.197368421
"2020",9,10,3,23.1,444,26.6,16,4.4,0.181818182
"2021",9,10,3,24.1,451,26.5,8,7.3,1
"2022",9,10,3,25.1,481,26.2,21,7,1.068181818
"2023",9,10,4,1.1,504,24,6,3.07,0.327272727
"2024",9,10,4,2.1,496,24.6,48,4.97,0.154545455
"2025",9,10,4,3.1,516,24.5,17,2.73,0.661290323
"2026",9,10,4,4.1,693,24.5,10,3,0.479166667
"2027",9,10,4,5.1,658,24.4,11,2.93,0.409090909
"2028",9,10,4,6.1,502,24.5,13,2.57,1.294117647
"2029",9,10,4,7.1,430,24.3,22,5.7,0.063636364
"2030",9,10,4,8.1,585,24.4,16,2.8,0.706896552
"2031",9,10,4,9.1,478,25.2,18,2.37,0.571428571
"2032",9,10,4,10.1,469,24.7,20,3.9,0.698113208
"2033",9,10,4,11.1,473,24.7,11,3.13,0.254545455
"2034",9,10,4,12.1,474,24.3,10,5.93,0.333333333
"2035",9,10,4,13.1,484,24.5,11,4.6,0.88372093
"2036",9,10,4,14.1,481,24.7,10,4.57,0.777777778
"2037",9,10,4,15.1,476,24.6,14,3.07,0.494505495
"2038",9,10,4,16.1,453,24.8,9,3.83,1.413793103
"2039",9,10,4,17.1,477,25.1,9,3.8,0.625
"2040",9,10,4,18.1,414,25.3,10,3.4,0.3
"2041",9,10,4,19.1,497,25.6,12,2.23,0.333333333
"2042",9,10,4,20.1,423,24.9,10,4.07,0.20952381
"2043",9,10,4,21.1,562,24.9,11,2.23,0.854166667
"2044",9,10,4,22.1,483,24.8,10,4.97,0.714285714
"2045",9,10,4,23.1,413,25,10,4.43,0.127272727
"2046",9,10,4,24.1,462,25.2,10,4.8,0.833333333
"2047",9,10,4,25.1,483,25.6,16,4.3,0.208791209
"2048",9,11,3,1.1,734,NA,NA,NA,0.833333333
"2049",9,11,3,1.2,591,NA,NA,NA,0.895833333
"2050",9,11,3,1.3,629,NA,NA,NA,1.0625
"2051",9,11,3,2.1,538,NA,NA,NA,0.270833333
"2052",9,11,3,2.2,559,NA,NA,NA,0.770833333
"2053",9,11,3,2.3,549,NA,NA,NA,0.729166667
"2054",9,11,3,3.1,608,NA,NA,NA,0.770833333
"2055",9,11,3,3.2,527,NA,NA,NA,1.394736842
"2056",9,11,3,3.3,501,NA,NA,NA,0.8125
"2057",9,11,3,4.1,520,NA,NA,NA,0.479166667
"2058",9,11,3,4.2,484,NA,NA,NA,0.354166667
"2059",9,11,3,4.3,532,NA,NA,NA,0.333333333
"2060",9,11,3,5.1,649,NA,NA,NA,0.645833333
"2061",9,11,3,5.2,494,NA,NA,NA,1.020833333
"2062",9,11,3,5.3,621,NA,NA,NA,0.708333333
"2063",9,11,3,6.1,473,NA,NA,NA,0.5
"2064",9,11,3,6.2,471,NA,NA,NA,0.541666667
"2065",9,11,3,6.3,514,NA,NA,NA,0.541666667
"2066",9,11,3,7.1,493,NA,NA,NA,0.666666667
"2067",9,11,3,7.2,485,NA,NA,NA,0.770833333
"2068",9,11,3,7.3,469,NA,NA,NA,0.770833333
"2069",9,11,3,8.1,468,NA,NA,NA,1.0625
"2070",9,11,3,8.2,474,NA,NA,NA,1.209302326
"2071",9,11,3,8.3,548,NA,NA,NA,1.083333333
"2072",9,11,3,9.1,586,NA,NA,NA,0.375
"2073",9,11,3,9.2,458,NA,NA,NA,0.625
"2074",9,11,3,9.3,481,NA,NA,NA,0.520833333
"2075",9,11,3,10.1,457,NA,NA,NA,0.291666667
"2076",9,11,3,10.2,473,NA,NA,NA,0.291666667
"2077",9,11,3,10.3,462,NA,NA,NA,0.3125
"2078",9,11,3,11.1,506,NA,NA,NA,0.8125
"2079",9,11,3,11.2,472,NA,NA,NA,1.209302326
"2080",9,11,3,11.3,486,NA,NA,NA,1.0625
"2081",9,11,3,12.1,459,NA,NA,NA,0.166666667
"2082",9,11,3,12.2,512,NA,NA,NA,0.145833333
"2083",9,11,3,12.3,460,NA,NA,NA,0.166666667
"2084",9,11,3,13.1,481,NA,NA,NA,0.375
"2085",9,11,3,13.2,549,NA,NA,NA,0.354166667
"2086",9,11,3,13.3,492,NA,NA,NA,NA
"2087",9,11,3,14.1,570,NA,NA,NA,0.8125
"2088",9,11,3,14.2,607,NA,NA,NA,1.394736842
"2089",9,11,3,14.3,505,NA,NA,NA,1.394736842
"2090",9,11,3,15.1,483,NA,NA,NA,0.770833333
"2091",9,11,3,15.2,481,NA,NA,NA,0.854166667
"2092",9,11,3,15.3,626,NA,NA,NA,0.708333333
"2093",9,11,3,16.1,492,NA,NA,NA,1.23255814
"2094",9,11,3,16.2,580,NA,NA,NA,1.083333333
"2095",9,11,3,16.3,496,NA,NA,NA,1.255813953
"2096",9,11,3,17.1,503,NA,NA,NA,0.645833333
"2097",9,11,3,17.2,463,NA,NA,NA,1.5
"2098",9,11,3,17.3,489,NA,NA,NA,1.526315789
"2099",9,11,3,18.1,513,NA,NA,NA,0.854166667
"2100",9,11,3,18.2,503,NA,NA,NA,0.875
"2101",9,11,3,18.3,508,NA,NA,NA,0.958333333
"2102",9,11,3,19.1,572,NA,NA,NA,0.25
"2103",9,11,3,19.2,456,NA,NA,NA,0.333333333
"2104",9,11,3,19.3,427,NA,NA,NA,0.333333333
"2105",9,11,3,20.1,461,NA,NA,NA,0.770833333
"2106",9,11,3,20.2,451,NA,NA,NA,0.854166667
"2107",9,11,3,20.3,457,NA,NA,NA,0.791666667
"2108",9,11,3,21.1,574,NA,NA,NA,0.541666667
"2109",9,11,3,21.2,574,NA,NA,NA,0.583333333
"2110",9,11,3,21.3,607,NA,NA,NA,0.5625
"2111",9,11,3,22.1,583,NA,NA,NA,0.541666667
"2112",9,11,3,22.2,453,NA,NA,NA,0.645833333
"2113",9,11,3,22.3,461,NA,NA,NA,0.625
"2114",9,11,3,23.1,494,NA,NA,NA,1.0625
"2115",9,11,3,23.2,489,NA,NA,NA,1.666666667
"2116",9,11,3,23.3,453,NA,NA,NA,1.606060606
"2117",9,11,3,24.1,465,NA,NA,NA,0.666666667
"2118",9,11,3,24.2,461,NA,NA,NA,0.75
"2119",9,11,3,25.3,470,NA,NA,NA,0.770833333
"2120",9,11,3,25.1,486,NA,NA,NA,1
"2121",9,11,3,25.2,497,NA,NA,NA,1.23255814
"2122",9,11,4,1.1,512,NA,NA,NA,0.5
"2123",9,11,4,1.2,523,NA,NA,NA,0.541666667
"2124",9,11,4,1.3,514,NA,NA,NA,0.583333333
"2125",9,11,4,2.1,531,NA,NA,NA,0.479166667
"2126",9,11,4,2.2,499,NA,NA,NA,0.458333333
"2127",9,11,4,2.3,512,NA,NA,NA,0.4375
"2128",9,11,4,3.1,548,NA,NA,NA,0.708333333
"2129",9,11,4,3.2,712,NA,NA,NA,0.479166667
"2130",9,11,4,3.3,504,NA,NA,NA,0.75
"2131",9,11,4,4.1,500,NA,NA,NA,0.520833333
"2132",9,11,4,4.2,530,NA,NA,NA,0.604166667
"2133",9,11,4,4.3,510,NA,NA,NA,0.625
"2134",9,11,4,5.1,502,NA,NA,NA,0.4375
"2135",9,11,4,5.2,496,NA,NA,NA,0.4375
"2136",9,11,4,5.3,592,NA,NA,NA,0.375
"2137",9,11,4,6.1,492,NA,NA,NA,1.0625
"2138",9,11,4,6.2,482,NA,NA,NA,1.0625
"2139",9,11,4,6.3,486,NA,NA,NA,0.9375
"2140",9,11,4,7.1,495,NA,NA,NA,0.479166667
"2141",9,11,4,7.2,547,NA,NA,NA,0.458333333
"2142",9,11,4,7.3,572,NA,NA,NA,0.4375
"2143",9,11,4,8.1,527,NA,NA,NA,0.729166667
"2144",9,11,4,8.2,477,NA,NA,NA,0.75
"2145",9,11,4,8.3,508,NA,NA,NA,0.6875
"2146",9,11,4,9.1,493,NA,NA,NA,0.520833333
"2147",9,11,4,9.2,479,NA,NA,NA,0.5
"2148",9,11,4,9.3,483,NA,NA,NA,0.541666667
"2149",9,11,4,10.1,474,NA,NA,NA,0.541666667
"2150",9,11,4,10.2,440,NA,NA,NA,0.5625
"2151",9,11,4,10.3,447,NA,NA,NA,0.583333333
"2152",9,11,4,11.1,538,NA,NA,NA,0.583333333
"2153",9,11,4,11.2,425,NA,NA,NA,0.354166667
"2154",9,11,4,11.3,421,NA,NA,NA,0.354166667
"2155",9,11,4,12.1,466,NA,NA,NA,0.4375
"2156",9,11,4,12.2,404,NA,NA,NA,0.145833333
"2157",9,11,4,12.3,462,NA,NA,NA,0.4375
"2158",9,11,4,13.1,426,NA,NA,NA,0.208333333
"2159",9,11,4,13.2,481,NA,NA,NA,NA
"2160",9,11,4,13.3,408,NA,NA,NA,0.291666667
"2161",9,11,4,14.1,394,NA,NA,NA,0.229166667
"2162",9,11,4,14.2,461,NA,NA,NA,0.770833333
"2163",9,11,4,14.3,419,NA,NA,NA,0.916666667
"2164",9,11,4,15.1,408,NA,NA,NA,0.25
"2165",9,11,4,15.2,477,NA,NA,NA,0.458333333
"2166",9,11,4,15.3,488,NA,NA,NA,0.395833333
"2167",9,11,4,16.1,467,NA,NA,NA,0.8125
"2168",9,11,4,16.2,433,NA,NA,NA,0.979166667
"2169",9,11,4,16.3,440,NA,NA,NA,0.875
"2170",9,11,4,17.1,393,NA,NA,NA,0.25
"2171",9,11,4,17.2,433,NA,NA,NA,0.583333333
"2172",9,11,4,17.3,456,NA,NA,NA,0.604166667
"2173",9,11,4,18.1,446,NA,NA,NA,0.833333333
"2174",9,11,4,18.2,427,NA,NA,NA,0.895833333
"2175",9,11,4,18.3,468,NA,NA,NA,0.833333333
"2176",9,11,4,19.1,516,NA,NA,NA,0.958333333
"2177",9,11,4,19.2,437,NA,NA,NA,0.5625
"2178",9,11,4,19.3,429,NA,NA,NA,0.604166667
"2179",9,11,4,20.1,514,NA,NA,NA,0.333333333
"2180",9,11,4,20.2,416,NA,NA,NA,0.1875
"2181",9,11,4,20.3,405,NA,NA,NA,0.1875
"2182",9,11,4,21.1,384,NA,NA,NA,0.4375
"2183",9,11,4,21.2,419,NA,NA,NA,0.729166667
"2184",9,11,4,21.3,351,NA,NA,NA,0.729166667
"2185",9,11,4,22.1,400,NA,NA,NA,0.708333333
"2186",9,11,4,22.2,403,NA,NA,NA,0.708333333
"2187",9,11,4,22.3,463,NA,NA,NA,0.6875
"2188",9,11,4,23.1,414,NA,NA,NA,0.4375
"2189",9,11,4,23.2,436,NA,NA,NA,0.520833333
"2190",9,11,4,23.3,463,NA,NA,NA,0.5
"2191",9,11,4,24.1,493,NA,NA,NA,0.604166667
"2192",9,11,4,24.2,502,NA,NA,NA,0.645833333
"2193",9,11,4,24.3,529,NA,NA,NA,0.583333333
"2194",9,11,4,25.1,444,NA,NA,NA,0.458333333
"2195",9,11,4,25.2,418,NA,NA,NA,0.416666667
"2196",9,12,3,1.1,518,NA,NA,NA,0.645833333
"2197",9,12,3,1.2,534,NA,NA,NA,0.895833333
"2198",9,12,3,1.3,519,NA,NA,NA,0.9375
"2199",9,12,3,2.1,495,NA,NA,NA,0.833333333
"2200",9,12,3,2.2,501,NA,NA,NA,0.958333333
"2201",9,12,3,2.3,500,NA,NA,NA,1.145833333
"2202",9,12,3,3.1,491,NA,NA,NA,0.5625
"2203",9,12,3,3.2,488,NA,NA,NA,1.166666667
"2204",9,12,3,3.3,490,NA,NA,NA,1.0625
"2205",9,12,3,4.1,498,NA,NA,NA,0.208333333
"2206",9,12,3,4.2,493,NA,NA,NA,0.1875
"2207",9,12,3,4.3,500,NA,NA,NA,0.25
"2208",9,12,3,5.1,600,NA,NA,NA,0.666666667
"2209",9,12,3,5.2,507,NA,NA,NA,1.206896552
"2210",9,12,3,5.3,557,NA,NA,NA,1.310344828
"2211",9,12,3,6.1,538,NA,NA,NA,0.375
"2212",9,12,3,6.2,501,NA,NA,NA,0.395833333
"2213",9,12,3,6.3,502,NA,NA,NA,0.395833333
"2214",9,12,3,7.1,498,NA,NA,NA,0.833333333
"2215",9,12,3,7.2,485,NA,NA,NA,0.791666667
"2216",9,12,3,7.3,484,NA,NA,NA,0.8125
"2217",9,12,3,8.1,513,NA,NA,NA,0.875
"2218",9,12,3,8.2,531,NA,NA,NA,0.875
"2219",9,12,3,8.3,548,NA,NA,NA,0.875
"2220",9,12,3,9.1,491,NA,NA,NA,0.604166667
"2221",9,12,3,9.2,483,NA,NA,NA,0.625
"2222",9,12,3,9.3,515,NA,NA,NA,0.666666667
"2223",9,12,3,10.1,461,NA,NA,NA,0.104166667
"2224",9,12,3,10.2,480,NA,NA,NA,NA
"2225",9,12,3,10.3,474,NA,NA,NA,NA
"2226",9,12,3,11.1,553,NA,NA,NA,0.708333333
"2227",9,12,3,11.2,710,NA,NA,NA,0.791666667
"2228",9,12,3,11.3,580,NA,NA,NA,1
"2229",9,12,3,12.1,456,NA,NA,NA,NA
"2230",9,12,3,12.2,453,NA,NA,NA,0.083333333
"2231",9,12,3,12.3,478,NA,NA,NA,0.083333333
"2232",9,12,3,13.1,456,NA,NA,NA,0.208333333
